maxPlayerLevel;numberOfAttemptedLevels;attemptsOnTheHighestLevel;totalNumOfAttempts;averageNumOfTurnsPerCompletedLevel;doReturnOnLowerLevels;numberOfBoostersUsed;fractionOfUsefullBoosters;totalScore;totalBonusScore;totalStarsCount;numberOfDaysActuallyPlayed;last_lvl_completed;upd_totalNumOfAttempts;upd_averageNumOfTurnsPerCompletedLevel;upd_numberOfBoostersUsed;upd_totalScore;upd_totalBonusScore;upd_totalStarsCount;upd_numberOfDaysActuallyPlayed;upd_completed_levels;upd_start_level
30;3;1;10;22.0;0;3;0.6666666667;563000;400;5;2;0.0;59.486717224121094;17.450619506835938;14.935327529907227;8159234.5;5468.63427734375;69.31181335449219;6.306344985961914;2.0;28.0
21;22;8;49;15.846153846199998;1;12;0.5833333333;6393000;3925;52;4;0.0;49.0;15.846153846199998;12.0;6393000.0;3925.0;52.0;4.0;21.0;0.0
1;2;1;2;5.0;0;0;0.0;301000;500;3;1;0.0;2.0;5.0;0.0;301000.0;500.0;3.0;1.0;1.0;0.0
6;7;1;7;11.142857142899999;0;2;1.0;1282000;1375;14;1;0.0;7.0;11.142857142899999;2.0;1282000.0;1375.0;14.0;1.0;6.0;0.0
9;10;1;12;14.2;0;3;1.0;2072000;1525;19;1;0.0;12.0;14.2;3.0;2072000.0;1525.0;19.0;1.0;9.0;0.0
17;18;2;38;15.25;1;6;0.5;5248000;3550;46;2;0.0;38.0;15.25;6.0;5248000.0;3550.0;46.0;2.0;17.0;0.0
42;7;27;39;24.1666666667;1;3;0.3333333333;1412000;875;14;5;0.0;176.07557678222656;19.67330532982712;34.18731498718262;10982846.0;7090.55712890625;100.27643585205078;14.754311561584473;6.0;36.0
19;4;1;8;23.6666666667;0;1;1.0;621000;400;5;1;0.0;30.65165138244629;16.73753999409449;5.055013179779053;4729713.75;3433.108642578125;43.547611236572266;3.053919792175293;3.0;16.0
0;1;1;1;3.0;0;0;0.0;163000;250;0;1;0.0;1.0;3.0;0.0;163000.0;250.0;0.0;1.0;0.0;0.0
13;14;5;19;15.461538461500002;0;3;1.0;3583000;2900;36;1;0.0;19.0;15.461538461500002;3.0;3583000.0;2900.0;36.0;1.0;13.0;0.0
14;15;1;19;15.9285714286;0;4;1.0;3249000;2600;33;1;0.0;19.0;15.9285714286;4.0;3249000.0;2600.0;33.0;1.0;14.0;0.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
39;19;18;76;23.5882352941;0;16;0.3125;3996000;3125;40;12;0.0;137.99702072143555;19.948777746822444;29.844494819641113;8921517.5;6685.80322265625;88.24586868286133;17.590709686279297;18.0;21.0
13;14;1;18;14.538461538499998;0;9;0.6666666667;3077000;2800;37;2;0.0;18.0;14.538461538499998;9.0;3077000.0;2800.0;37.0;2.0;13.0;0.0
4;5;1;5;8.0;0;1;0.0;566000;725;9;1;0.0;5.0;8.0;1.0;566000.0;725.0;9.0;1.0;4.0;0.0
0;1;1;1;3.0;0;0;0.0;163000;250;0;1;0.0;1.0;3.0;0.0;163000.0;250.0;0.0;1.0;0.0;0.0
5;6;1;6;11.0;0;1;1.0;1149000;1400;15;1;0.0;6.0;11.0;1.0;1149000.0;1400.0;15.0;1.0;5.0;0.0
17;18;2;28;16.0;0;6;0.6666666667;4017000;3175;41;2;0.0;28.0;16.0;6.0;4017000.0;3175.0;41.0;2.0;17.0;0.0
45;2;2;7;8.0;0;1;1.0;151000;150;2;2;0.0;83.32005310058594;18.756275431315103;14.622587203979492;12456578.0;8023.46142578125;99.24649047851562;6.767765998840332;1.0;44.0
1;2;1;2;3.5;0;0;0.0;232000;400;3;1;0.0;2.0;3.5;0.0;232000.0;400.0;3.0;1.0;1.0;0.0
5;6;2;7;9.8333333333;0;1;1.0;1007000;1125;12;1;0.0;7.0;9.8333333333;1.0;1007000.0;1125.0;12.0;1.0;5.0;0.0
10;11;3;14;13.5454545455;1;2;1.0;2182000;1700;24;1;0.0;14.0;13.5454545455;2.0;2182000.0;1700.0;24.0;1.0;10.0;0.0
15;16;6;31;15.1333333333;0;10;0.6;3502000;2950;39;2;0.0;31.0;15.1333333333;10.0;3502000.0;2950.0;39.0;2.0;15.0;0.0
19;20;2;47;16.2631578947;0;5;0.8;4329000;3325;43;7;0.0;47.0;16.2631578947;5.0;4329000.0;3325.0;43.0;7.0;19.0;0.0
3;4;1;5;6.25;1;0;0.0;542000;750;9;2;0.0;5.0;6.25;0.0;542000.0;750.0;9.0;2.0;3.0;0.0
19;20;2;26;16.315789473699997;0;1;1.0;4906000;3550;47;2;0.0;26.0;16.315789473699997;1.0;4906000.0;3550.0;47.0;2.0;19.0;0.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
18;19;1;27;16.578947368399998;0;4;1.0;4385000;3550;45;2;0.0;27.0;16.578947368399998;4.0;4385000.0;3550.0;45.0;2.0;18.0;0.0
0;1;1;1;3.0;0;0;0.0;163000;250;0;1;0.0;1.0;3.0;0.0;163000.0;250.0;0.0;1.0;0.0;0.0
46;5;6;24;15.5;0;4;0.75;728000;700;9;6;0.0;105.21073150634766;18.862311238827914;21.64592933654785;11939506.0;7994.14794921875;104.82823181152344;11.268049240112305;4.0;42.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
5;6;1;6;10.833333333299999;0;1;1.0;1242000;1300;14;1;0.0;6.0;10.833333333299999;1.0;1242000.0;1300.0;14.0;1.0;5.0;0.0
13;14;4;33;16.1538461538;0;6;0.6666666667;2793000;2325;31;6;0.0;33.0;16.1538461538;6.0;2793000.0;2325.0;31.0;6.0;13.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
58;7;8;107;20.9230769231;1;26;0.23076923079999997;2243000;900;14;12;0.0;306.72413635253906;19.44773907244286;53.727426528930664;15505048.0;9615.8984375;124.14920806884766;23.431435585021973;6.0;52.0
1;2;1;2;5.5;0;0;0.0;263000;500;3;1;0.0;2.0;5.5;0.0;263000.0;500.0;3.0;1.0;1.0;0.0
72;32;15;171;22.181818181799997;1;11;0.6363636364;7045000;4600;62;11;0.0;272.5694808959961;20.417044051962066;32.40815353393555;18630728.0;11859.58447265625;159.95230865478516;17.594496250152588;31.0;41.0
7;8;1;8;12.375;0;2;1.0;1438000;1625;17;1;0.0;8.0;12.375;2.0;1438000.0;1625.0;17.0;1.0;7.0;0.0
4;5;1;5;9.6;0;1;1.0;954000;1150;11;1;0.0;5.0;9.6;1.0;954000.0;1150.0;11.0;1.0;4.0;0.0
33;3;3;6;21.0;0;1;1.0;250000;75;4;1;0.0;55.14384078979492;18.012458223285098;10.236372947692871;8623880.5;5567.94775390625;72.49571990966797;5.169343948364258;2.0;31.0
50;26;27;65;21.52;0;11;0.5454545454999999;5626000;4300;56;5;0.0;139.09822845458984;19.332733879089357;24.41340446472168;12096403.5;8710.61865234375;113.98402786254883;11.234223365783691;25.0;25.0
21;22;1;33;16.9523809524;0;6;0.6666666667;4497000;3500;46;3;0.0;33.0;16.9523809524;6.0;4497000.0;3500.0;46.0;3.0;21.0;0.0
39;40;10;75;18.4358974359;0;15;0.7333333333;10110000;6275;86;3;0.0;75.0;18.4358974359;15.0;10110000.0;6275.0;86.0;3.0;39.0;0.0
42;43;25;109;19.4047619048;0;26;0.5769230769;10760000;7425;96;8;0.0;109.0;19.4047619048;26.0;10760000.0;7425.0;96.0;8.0;42.0;0.0
25;6;2;10;23.4;0;1;0.0;1355000;825;11;1;0.0;48.96817398071289;17.515659790039063;5.440847873687744;5788031.5;3989.86279296875;49.526668548583984;4.849981784820557;5.0;20.0
45;46;2;85;18.6086956522;1;22;0.7272727273;11174000;7600;102;3;0.0;85.0;18.6086956522;22.0;11174000.0;7600.0;102.0;3.0;45.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
21;22;15;38;16.428571428599998;0;6;0.6666666667;4599000;3275;46;3;0.0;38.0;16.428571428599998;6.0;4599000.0;3275.0;46.0;3.0;21.0;0.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
18;19;1;30;17.0;0;11;0.7272727273;5042000;3300;42;3;0.0;30.0;17.0;11.0;5042000.0;3300.0;42.0;3.0;18.0;0.0
9;10;4;14;15.1111111111;0;5;0.6;1663000;1675;21;1;0.0;14.0;15.1111111111;5.0;1663000.0;1675.0;21.0;1.0;9.0;0.0
5;6;1;6;9.6;0;1;1.0;1149000;1250;15;1;0.0;6.0;9.6;1.0;1149000.0;1250.0;15.0;1.0;5.0;0.0
5;6;1;6;10.6666666667;0;2;1.0;1347000;1400;15;1;0.0;6.0;10.6666666667;2.0;1347000.0;1400.0;15.0;1.0;5.0;0.0
58;23;15;152;22.714285714299997;0;23;0.43478260869999996;3429000;2775;38;8;0.0;252.9880142211914;20.16190428335046;45.849782943725586;12677118.0;8999.7373046875;121.3158950805664;15.871252536773682;22.0;36.0
50;13;4;37;20.75;1;3;0.6666666667;2079000;1775;25;5;0.0;117.8910140991211;19.15575080871582;18.867319107055664;13215106.0;8677.79736328125;115.76432037353516;11.005790710449219;12.0;38.0
50;1;10;10;0.0;0;1;0.0;0;0;0;2;0.0;174.0530548095703;18.270565032958984;25.206552505493164;10829176.0;7526.7509765625;94.46601104736328;13.003623962402344;0.0;50.0
14;5;1;9;19.4;1;3;0.6666666667;764000;525;7;3;0.0;27.092975616455078;15.47789421081543;6.612027645111084;3469888.0;2520.16943359375;34.424530029296875;4.840652108192444;4.0;10.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
20;1;1;1;15.0;0;0;0.0;135000;0;0;1;0.0;37.740394592285156;15.676894187927246;4.631551742553711;4463996.5;3100.686279296875;38.14786148071289;4.971924543380737;0.0;20.0
5;6;3;8;9.8;0;1;1.0;924000;1050;13;1;0.0;8.0;9.8;1.0;924000.0;1050.0;13.0;1.0;5.0;0.0
11;12;1;16;15.833333333299999;0;4;1.0;2787000;2375;27;2;0.0;16.0;15.833333333299999;4.0;2787000.0;2375.0;27.0;2.0;11.0;0.0
5;6;1;6;10.5;0;1;1.0;1307000;1325;13;1;0.0;6.0;10.5;1.0;1307000.0;1325.0;13.0;1.0;5.0;0.0
6;6;1;8;12.625;1;2;1.0;1477000;1400;17;1;1.0;8.0;12.625;2.0;1477000.0;1400.0;17.0;1.0;6.0;0.0
7;8;1;9;12.0;0;3;1.0;1410000;1625;17;1;0.0;9.0;12.0;3.0;1410000.0;1625.0;17.0;1.0;7.0;0.0
6;7;1;8;9.75;1;3;1.0;1965000;1750;18;1;0.0;8.0;9.75;3.0;1965000.0;1750.0;18.0;1.0;6.0;0.0
34;35;1;78;19.4571428571;1;14;0.5714285714;7261000;5450;69;6;0.0;78.0;19.4571428571;14.0;7261000.0;5450.0;69.0;6.0;34.0;0.0
10;11;4;16;14.5;0;6;0.8333333333;1925000;1775;25;2;0.0;16.0;14.5;6.0;1925000.0;1775.0;25.0;2.0;10.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
20;21;1;29;17.238095238099998;0;9;0.6666666667;5260000;3650;47;2;0.0;29.0;17.238095238099998;9.0;5260000.0;3650.0;47.0;2.0;20.0;0.0
15;16;5;29;15.5333333333;0;3;1.0;3220000;2775;37;3;0.0;29.0;15.5333333333;3.0;3220000.0;2775.0;37.0;3.0;15.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
26;2;2;6;12.0;0;2;0.5;115000;75;1;1;0.0;55.835601806640625;16.80937957763672;13.283977508544922;6401544.5;4399.46923828125;55.923072814941406;5.166476249694824;1.0;25.0
15;16;1;21;15.666666666700001;0;6;0.8333333333;3556000;2625;33;3;0.0;21.0;15.666666666700001;6.0;3556000.0;2625.0;33.0;3.0;15.0;0.0
50;51;2;108;19.36;0;22;0.7272727273;11954000;8825;114;7;0.0;108.0;19.36;22.0;11954000.0;8825.0;114.0;7.0;50.0;0.0
1;2;1;2;3.0;0;0;0.0;238000;500;3;1;0.0;2.0;3.0;0.0;238000.0;500.0;3.0;1.0;1.0;0.0
5;6;1;6;11.5;0;1;1.0;1051000;1300;14;1;0.0;6.0;11.5;1.0;1051000.0;1300.0;14.0;1.0;5.0;0.0
35;36;3;67;18.4857142857;0;14;0.7857142856999999;9751000;6225;82;4;0.0;67.0;18.4857142857;14.0;9751000.0;6225.0;82.0;4.0;35.0;0.0
15;16;1;20;15.4;0;7;0.8571428570999999;3352000;2800;38;1;0.0;20.0;15.4;7.0;3352000.0;2800.0;38.0;1.0;15.0;0.0
9;10;1;10;13.9;0;3;1.0;2018000;2150;26;1;0.0;10.0;13.9;3.0;2018000.0;2150.0;26.0;1.0;9.0;0.0
2;3;1;3;5.666666666699999;0;0;0.0;351000;550;5;1;0.0;3.0;5.666666666699999;0.0;351000.0;550.0;5.0;1.0;2.0;0.0
10;11;1;11;13.909090909100001;0;4;1.0;2505000;2100;26;1;0.0;11.0;13.909090909100001;4.0;2505000.0;2100.0;26.0;1.0;10.0;0.0
21;22;14;53;16.4761904762;0;8;0.5;5289000;3750;48;6;0.0;53.0;16.4761904762;8.0;5289000.0;3750.0;48.0;6.0;21.0;0.0
84;17;2;52;22.1875;0;3;1.0;3664000;2925;39;5;0.0;198.80325317382812;20.379486083984375;16.413578987121582;20690434.0;14273.6044921875;183.35032653808594;13.889803886413574;16.0;68.0
3;4;1;4;7.0;0;0;0.0;905000;1000;9;1;0.0;4.0;7.0;0.0;905000.0;1000.0;9.0;1.0;3.0;0.0
39;40;5;83;18.804878048800003;1;22;0.5909090909;10665000;6775;89;6;0.0;83.0;18.804878048800003;22.0;10665000.0;6775.0;89.0;6.0;39.0;0.0
21;22;1;42;17.2857142857;0;6;0.5;4458000;3400;45;6;0.0;42.0;17.2857142857;6.0;4458000.0;3400.0;45.0;6.0;21.0;0.0
18;19;1;22;16.055555555599998;0;6;0.8333333333;4384000;3250;41;5;0.0;22.0;16.055555555599998;6.0;4384000.0;3250.0;41.0;5.0;18.0;0.0
1;2;1;2;5.0;0;0;0.0;269000;500;3;1;0.0;2.0;5.0;0.0;269000.0;500.0;3.0;1.0;1.0;0.0
5;6;1;6;11.5;0;1;1.0;1313000;1400;15;1;0.0;6.0;11.5;1.0;1313000.0;1400.0;15.0;1.0;5.0;0.0
42;43;22;173;19.2142857143;0;17;0.3529411765;9452000;7050;93;9;0.0;173.0;19.2142857143;17.0;9452000.0;7050.0;93.0;9.0;42.0;0.0
8;7;1;7;16.428571428599998;0;3;1.0;2413000;1550;16;1;0.0;11.238155364990234;14.2017277819984;3.641516625881195;3155589.5;2429.9545288085938;24.73572063446045;2.090268611907959;6.0;2.0
6;7;2;8;10.5714285714;0;3;0.6666666667;1442000;1275;15;1;0.0;8.0;10.5714285714;3.0;1442000.0;1275.0;15.0;1.0;6.0;0.0
8;9;1;10;12.25;0;3;0.6666666667;1905000;1625;20;1;0.0;10.0;12.25;3.0;1905000.0;1625.0;20.0;1.0;8.0;0.0
8;2;1;2;10.0;0;2;0.5;245000;250;3;1;0.0;11.820029258728027;11.575512528419495;4.259588241577148;1815961.75;1758.2835693359375;20.295120239257812;2.3023366928100586;1.0;7.0
5;6;1;6;9.2;0;1;1.0;1105000;1150;14;1;0.0;6.0;9.2;1.0;1105000.0;1150.0;14.0;1.0;5.0;0.0
58;1;24;24;0.0;0;0;0.0;0;0;0;5;0.0;218.95057678222656;18.455577850341797;29.08188819885254;12160602.0;8268.36328125;106.03622436523438;15.713570594787598;0.0;58.0
16;17;1;35;15.7647058824;0;5;1.0;4073000;3250;39;5;0.0;35.0;15.7647058824;5.0;4073000.0;3250.0;39.0;5.0;16.0;0.0
18;19;1;22;16.3333333333;0;9;0.8888888889;4922000;3600;45;1;0.0;22.0;16.3333333333;9.0;4922000.0;3600.0;45.0;1.0;18.0;0.0
52;19;13;80;22.6666666667;0;21;0.3333333333;2928000;2650;34;8;0.0;181.69855499267578;19.8453521728631;42.23318672180176;11034862.5;8197.044921875;109.09593200683594;15.65685749053955;18.0;34.0
19;20;4;40;15.3636363636;1;9;0.8888888889;6270000;3600;47;2;0.0;40.0;15.3636363636;9.0;6270000.0;3600.0;47.0;2.0;19.0;0.0
9;5;2;8;17.4;0;2;1.0;1153000;825;10;1;0.0;15.177996158599854;13.039956050448946;3.094010353088379;2356586.25;2044.6717529296875;24.298474311828613;2.149136781692505;4.0;5.0
37;1;8;8;0.0;0;1;0.0;0;0;0;4;0.0;123.14527130126953;17.39565086364746;18.578947067260742;8828858.0;5763.10205078125;73.78548431396484;14.398571014404297;0.0;37.0
105;56;9;183;21.7333333333;1;14;0.8571428570999999;14710000;9375;125;6;0.0;294.9601745605469;20.64126010469174;29.13842487335205;28293446.0;18253.0283203125;241.65447235107422;12.099718570709229;55.0;50.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
7;8;2;11;13.375;0;2;0.5;1275000;1350;16;1;0.0;11.0;13.375;2.0;1275000.0;1350.0;16.0;1.0;7.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
33;34;1;55;17.2424242424;0;16;0.5625;7954000;5100;71;5;0.0;55.0;17.2424242424;16.0;7954000.0;5100.0;71.0;5.0;33.0;0.0
9;10;2;12;14.0;0;2;0.5;1925000;1900;23;1;0.0;12.0;14.0;2.0;1925000.0;1900.0;23.0;1.0;9.0;0.0
16;17;5;49;15.8125;0;6;0.6666666667;3557000;2825;36;8;0.0;49.0;15.8125;6.0;3557000.0;2825.0;36.0;8.0;16.0;0.0
5;6;2;7;8.6666666667;0;2;1.0;1007000;1200;13;1;0.0;7.0;8.6666666667;2.0;1007000.0;1200.0;13.0;1.0;5.0;0.0
9;10;3;14;14.2;0;2;1.0;1930000;1850;23;1;0.0;14.0;14.2;2.0;1930000.0;1850.0;23.0;1.0;9.0;0.0
4;5;1;5;7.6;0;1;1.0;1076000;1250;12;2;0.0;5.0;7.6;1.0;1076000.0;1250.0;12.0;2.0;4.0;0.0
13;14;1;20;14.125;1;6;0.8333333333;3843000;2700;34;2;0.0;20.0;14.125;6.0;3843000.0;2700.0;34.0;2.0;13.0;0.0
34;2;16;17;25.0;0;5;0.2;135000;75;1;2;0.0;126.38847351074219;18.17720463696648;25.8657169342041;8135032.0;5330.69921875;69.20930480957031;10.64112663269043;1.0;33.0
5;6;1;6;11.0;0;1;1.0;986000;1200;13;1;0.0;6.0;11.0;1.0;986000.0;1200.0;13.0;1.0;5.0;0.0
52;40;2;104;22.5384615385;0;18;0.7222222222;6823000;4875;66;8;0.0;122.79788589477539;20.733432421346315;27.454678535461426;10138232.25;7452.562255859375;99.2435531616211;9.831179141998291;39.0;13.0
0;1;1;1;3.0;0;0;0.0;125000;250;0;1;0.0;1.0;3.0;0.0;125000.0;250.0;0.0;1.0;0.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
58;21;28;105;21.5454545455;1;10;0.3;3866000;2875;40;11;0.0;242.70901489257812;20.08977723795865;38.71531295776367;13806410.0;9405.49609375;125.59532165527344;20.50047492980957;20.0;38.0
10;11;2;13;13.5454545455;0;4;1.0;2057000;2050;24;1;0.0;13.0;13.5454545455;4.0;2057000.0;2050.0;24.0;1.0;10.0;0.0
50;12;2;24;21.0;0;6;0.8333333333;2297000;2125;26;4;0.0;89.25778198242188;19.44301265716553;21.65100383758545;13128144.0;8964.08935546875;115.95767974853516;8.384883880615234;11.0;39.0
5;6;1;6;10.6666666667;0;1;1.0;1253000;1400;15;1;0.0;6.0;10.6666666667;1.0;1253000.0;1400.0;15.0;1.0;5.0;0.0
65;66;49;267;20.2769230769;1;38;0.6315789474;14951000;10675;139;13;0.0;267.0;20.2769230769;38.0;14951000.0;10675.0;139.0;13.0;65.0;0.0
10;11;2;12;13.6;0;3;1.0;2645000;2050;28;2;0.0;12.0;13.6;3.0;2645000.0;2050.0;28.0;2.0;10.0;0.0
16;17;1;22;14.75;0;4;0.75;3970000;2850;38;2;0.0;22.0;14.75;4.0;3970000.0;2850.0;38.0;2.0;16.0;0.0
41;3;3;6;20.5;0;1;1.0;420000;400;5;1;0.0;67.72606658935547;18.9745014469798;13.094904899597168;11944046.0;7465.8955078125;91.15680694580078;5.069310188293457;2.0;39.0
10;11;10;20;13.6;0;3;0.6666666667;2039000;2075;28;2;0.0;20.0;13.6;3.0;2039000.0;2075.0;28.0;2.0;10.0;0.0
1;2;1;2;3.0;0;0;0.0;113000;250;3;1;0.0;2.0;3.0;0.0;113000.0;250.0;3.0;1.0;1.0;0.0
6;1;2;2;0.0;0;0;0.0;0;0;0;1;0.0;9.764092922210693;10.204811096191406;1.0945179462432861;1242495.75;1234.81689453125;13.0402250289917;2.257023572921753;0.0;6.0
21;22;11;55;16.619047619;0;7;0.42857142859999997;5835000;3825;52;5;0.0;55.0;16.619047619;7.0;5835000.0;3825.0;52.0;5.0;21.0;0.0
2;3;1;4;5.75;1;0;0.0;537000;750;6;2;0.0;4.0;5.75;0.0;537000.0;750.0;6.0;2.0;2.0;0.0
0;1;1;1;3.0;0;0;0.0;163000;250;0;1;0.0;1.0;3.0;0.0;163000.0;250.0;0.0;1.0;0.0;0.0
1;2;1;2;4.0;0;0;0.0;219000;325;3;1;0.0;2.0;4.0;0.0;219000.0;325.0;3.0;1.0;1.0;0.0
27;28;4;52;17.178571428599998;1;16;0.5;7404000;5000;65;5;0.0;52.0;17.178571428599998;16.0;7404000.0;5000.0;65.0;5.0;27.0;0.0
7;8;1;8;13.25;0;2;1.0;1403000;1450;16;2;0.0;8.0;13.25;2.0;1403000.0;1450.0;16.0;2.0;7.0;0.0
19;20;2;39;17.4736842105;0;6;0.8333333333;4709000;3725;47;3;0.0;39.0;17.4736842105;6.0;4709000.0;3725.0;47.0;3.0;19.0;0.0
73;35;2;135;21.4;1;23;0.5652173913;8152000;4775;65;11;0.0;223.33055877685547;20.08581077366659;45.21620750427246;19400238.0;11740.1455078125;157.44364166259766;17.475311279296875;34.0;39.0
34;10;1;30;24.0;0;6;0.3333333333;1727000;1250;19;6;0.0;90.93726348876953;18.850592052235324;17.747504234313965;7854497.0;5462.62890625;74.1840591430664;11.057454586029053;9.0;25.0
21;22;2;35;16.619047619;0;10;0.4;6041000;4075;55;3;0.0;35.0;16.619047619;10.0;6041000.0;4075.0;55.0;3.0;21.0;0.0
15;16;2;19;15.933333333299998;0;5;0.8;3603000;2775;36;1;0.0;19.0;15.933333333299998;5.0;3603000.0;2775.0;36.0;1.0;15.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
33;7;2;13;22.0;0;6;0.5;1729000;975;14;2;0.0;67.77036666870117;17.886147585782137;18.41932487487793;8464591.0;5674.0966796875;73.60894775390625;6.563610076904297;6.0;27.0
15;16;1;16;16.2666666667;0;4;1.0;3541000;2675;35;2;0.0;16.0;16.2666666667;4.0;3541000.0;2675.0;35.0;2.0;15.0;0.0
55;16;12;64;22.3;1;6;0.1666666667;3305000;2400;31;7;1.0;189.04656219482422;20.009722706187855;26.411941528320312;13246200.0;8819.36279296875;105.3941879272461;17.37030029296875;16.0;39.0
33;18;2;25;23.8235294118;0;8;0.625;3208000;1875;29;3;0.0;52.72276306152344;19.799032500314112;16.27910041809082;7207497.75;4883.61083984375;67.68511962890625;5.765643358230591;17.0;16.0
0;1;1;1;3.0;0;0;0.0;150000;250;0;1;0.0;1.0;3.0;0.0;150000.0;250.0;0.0;1.0;0.0;0.0
7;8;1;8;10.714285714299999;0;2;1.0;1580000;1300;16;1;0.0;8.0;10.714285714299999;2.0;1580000.0;1300.0;16.0;1.0;7.0;0.0
11;4;1;5;17.0;1;0;0.0;282000;150;5;1;0.0;14.077570915222168;14.198144392533736;1.2947334051132202;2552864.25;1698.077880859375;20.638659477233887;2.4549648761749268;3.0;8.0
3;4;1;4;9.0;0;0;0.0;577000;800;8;1;0.0;4.0;9.0;0.0;577000.0;800.0;8.0;1.0;3.0;0.0
10;11;3;17;15.5;0;4;0.75;1816000;1775;23;2;0.0;17.0;15.5;4.0;1816000.0;1775.0;23.0;2.0;10.0;0.0
6;7;1;7;10.5714285714;0;1;1.0;1295000;1575;18;2;0.0;7.0;10.5714285714;1.0;1295000.0;1575.0;18.0;2.0;6.0;0.0
10;11;1;12;14.3636363636;0;3;1.0;2631000;2025;25;1;0.0;12.0;14.3636363636;3.0;2631000.0;2025.0;25.0;1.0;10.0;0.0
9;10;2;12;13.9;0;3;1.0;1896000;1800;22;1;0.0;12.0;13.9;3.0;1896000.0;1800.0;22.0;1.0;9.0;0.0
9;10;1;10;14.2;0;2;1.0;1959000;1700;21;1;0.0;10.0;14.2;2.0;1959000.0;1700.0;21.0;1.0;9.0;0.0
7;8;2;13;12.090909090899999;1;4;0.5;2484000;1900;20;1;0.0;13.0;12.090909090899999;4.0;2484000.0;1900.0;20.0;1.0;7.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
50;51;29;169;19.08;0;19;0.5263157895;12326000;8900;116;5;0.0;169.0;19.08;19.0;12326000.0;8900.0;116.0;5.0;50.0;0.0
0;1;1;1;3.0;0;0;0.0;113000;250;0;1;0.0;1.0;3.0;0.0;113000.0;250.0;0.0;1.0;0.0;0.0
33;34;7;63;18.0;0;17;0.4705882353;8506000;5675;76;8;0.0;63.0;18.0;17.0;8506000.0;5675.0;76.0;8.0;33.0;0.0
15;16;1;21;15.8666666667;0;6;0.5;4429000;3225;42;1;0.0;21.0;15.8666666667;6.0;4429000.0;3225.0;42.0;1.0;15.0;0.0
15;16;2;19;15.5;0;3;1.0;4120000;2825;36;1;0.0;19.0;15.5;3.0;4120000.0;2825.0;36.0;1.0;15.0;0.0
39;40;6;86;18.743589743599998;0;15;0.6666666667;11931000;6900;91;8;0.0;86.0;18.743589743599998;15.0;11931000.0;6900.0;91.0;8.0;39.0;0.0
7;8;1;8;11.2857142857;0;1;1.0;1474000;1550;19;2;0.0;8.0;11.2857142857;1.0;1474000.0;1550.0;19.0;2.0;7.0;0.0
9;10;5;16;14.0;0;3;0.6666666667;2442000;1775;22;2;0.0;16.0;14.0;3.0;2442000.0;1775.0;22.0;2.0;9.0;0.0
1;2;1;2;4.5;0;0;0.0;332000;500;3;1;0.0;2.0;4.5;0.0;332000.0;500.0;3.0;1.0;1.0;0.0
50;51;3;94;19.34;0;19;0.6842105262999999;13863000;9000;119;7;0.0;94.0;19.34;19.0;13863000.0;9000.0;119.0;7.0;50.0;0.0
39;1;15;15;0.0;0;1;0.0;0;0;0;4;0.0;137.01177215576172;17.89716339111328;20.029499053955078;8549212.0;5721.201171875;73.20488739013672;14.143702507019043;0.0;39.0
